id,name,overview,tagline,first_air_date,vote_average,vote_count,popularity,original_language,status,type,number_of_seasons,number_of_episodes,networks,genres,production_companies,content_rating,top_cast,directors,writers,keywords
215586,Brown and Friends,"In a cozy little neighborhood coffee shop, a group of fun-loving friends get together — and get up to all kinds of adventures.",,2022-12-29,7.4,8,18.2656,en,Returning Series,Scripted,1,48,['Netflix'],"['Kids', 'Comedy', 'Animation']","['Kickstart Entertainment', 'Million Volt']",,"['Doug Erholtz', 'Suzie Yeung', 'Will Akana']",[],"['Jason Netter', 'Heather Puttock', 'Seth Kearsley']","['duck', 'coffee shop', 'friendship', 'slapstick comedy', 'bear', 'frog']"
88378,Mr. Iglesias,Hilarious high school teacher Gabriel Iglesias tries to make a difference in the lives of some smart but underperforming students at his alma mater.,Teaching is no joke.,2019-06-21,7.5,101,18.1318,en,Canceled,Scripted,3,21,['Netflix'],['Comedy'],"['Fluffy Shop Studios', 'Hench in the Trench Productions']",,"['Gabriel Iglesias', 'Jacob Vargas', 'Sherri Shepherd', 'Richard Gant', 'Cree Cicchino']",[],"['Joe Meloche', 'Ron De Blasio', 'Gabriel Iglesias', 'Kevin Hench']","['school', 'breaking the fourth wall', 'high school teacher']"
94045,Dragons: Rescue Riders,"Twins Dak and Leyla and their dragon friends devote their lives to rescuing others, defending their home of Huttsgalor and having fun along the way.",,2019-09-27,7.1,15,17.9836,en,Ended,Scripted,2,26,['Netflix'],"['Animation', 'Action & Adventure', 'Comedy', 'Kids', 'Sci-Fi & Fantasy', 'Drama']",['DreamWorks Animation'],,"['Brennley Brown', 'Noah Kaye Bentley', 'Nicolas Cantu', 'Andre Robinson', 'Zach Callison']",[],[],['twins']
80308,The Good Cop,"Honest cop Tony Jr. gets advice from his unscrupulous father, retired NYPD officer Tony Sr., about everything from his job to his love life.",Son's on patrol. Dad's on parole.,2018-09-21,6.2,54,17.9012,en,Canceled,Scripted,1,10,['Netflix'],"['Comedy', 'Drama']","['3 Arts Entertainment', 'Andy Breckman Productions']",,"['Josh Groban', 'Tony Danza', 'Monica Barbaro', 'Isiah Whitlock, Jr.', 'Bill Kottkamp']",[],"['Howard Klein', 'Randall Zisk', 'Andy Breckman', 'Yoav Gross', 'Ron Eilon']","['nypd', 'odd couple', 'father son relationship', 'street smarts']"
111474,Gabby's Dollhouse,This colorful series leads preschoolers room to room through a fantastical dollhouse of delightful mini-worlds and irresistible kitty characters.,Get ready for cat-tastic surprises!,2021-01-05,8.1,66,17.8357,en,Returning Series,Scripted,11,76,['Netflix'],"['Animation', 'Kids', 'Comedy']",['DreamWorks Animation Television'],,['Laila Lockhart Kraner'],[],[],"['educational', 'kids', 'explore', 'disgusted']"
76747,On My Block,"In a rough Los Angeles neighborhood, four smart, funny and streetwise teens find their lifelong friendship tested as they begin high school.",,2018-03-16,8.324,664,17.6898,en,Ended,Scripted,4,38,['Netflix'],['Comedy'],['Crazy Cat Lady Productions'],,"['Sierra Capri', 'Jason Genao', 'Brett Gray', 'Diego Tinoco', 'Jessica Marie Garcia']",[],['Lauren Iungerich'],"['coming of age', 'los angeles, california']"
229153,Captain Fall,"A goofy, gullible sea captain is hired to helm a high-end cruise ship and becomes the perfect fall guy for an illicit smuggling operation.",,2023-07-28,6.577,52,17.671,en,Canceled,Scripted,1,10,['Netflix'],"['Comedy', 'Animation']",['Writers & Models'],,"['Jason Ritter', 'Christopher Meloni', 'Anthony Carrigan', 'Alejandro Edda', 'Adam Devine']",[],"['Jon Iver Helgaker', 'Joel Trussell', 'Jonas Torgersen']","['adult animation', 'crime ring', 'workplace comedy', 'accidental crime', 'cruise liner', 'smugglers']"
230448,Mr. Plankton,"A man plagued by misfortune and his ex, the unluckiest bride-to-be, are forced to accompany one another on the final journey of his life.","A drifting soul, a stole bride, and one last ride. Seriously, what could go wrong?",2024-11-08,8.2,91,17.5414,ko,Ended,Miniseries,1,10,['Netflix'],"['Comedy', 'Drama']","['Base Story', 'HighZium Studio']",,"['Woo Do-hwan', 'Lee You-mi', 'Oh Jung-se', 'Kim Hae-sook']",[],[],"['terminal illness', 'romcom', 'dark comedy', 'miniseries', 'orphan', 'found family']"
215092,Alpha Males,"Pedro, Luis, Raúl and Santi are four friends who feel a bit lost in the new world of empowered women, each trying to adjust in their own haphazard way.",,2022-12-30,7.555,118,17.4969,es,Returning Series,Scripted,3,30,['Netflix'],['Comedy'],['Contubernio Films'],,"['Gorka Otxoa', 'Fele Martínez', 'Fernando Gil', 'Raúl Tejón', 'Paula Gallego']",[],[],"['masculinity', 'male male relationship']"
100897,Love 101,"While trying to make their teacher fall for a basketball coach, four misfits and a model student find friendship, love and the courage to be themselves.",,2020-04-24,7.8,180,17.3724,tr,Ended,Scripted,2,16,['Netflix'],"['Comedy', 'Drama']",['Ay Yapım'],,"['Alina Boz', 'Mert Yazıcıoğlu', 'Kubilay Aka', 'Selahattin Paşalı', 'İpek Filiz Yazıcı']",[],[],"['friendship', 'love', 'misfit', 'romance', 'matchmaking', 'school', 'drunk', 'teenage romance', '1990s']"
156888,Mask Girl,An office worker who is insecure about her looks becomes a masked internet personality by night — until a chain of ill-fated events overtakes her life.,"3 names, 3 lives, 3 murders.",2023-08-18,7.456,160,17.2947,ko,Ended,Miniseries,1,7,['Netflix'],"['Drama', 'Comedy', 'Mystery', 'Crime']","['Bon Factory', 'UNU', 'Dexter Studios']",,"['Ko Hyun-jung', 'Nana', 'Lee Han-byeol', 'Ahn Jae-hong', 'Yeom Hye-ran']",['Kim Yong-hoon'],"['Son Sang-bum', 'Kim Yong-hoon', 'Oh Gwang-hui', 'Moon Seok-hwan']","['insecure woman', 'streamer', 'based on webcomic or webtoon']"
84111,Prince of Peoria,A prankster prince who wants to experience life as an ordinary teen leaves his kingdom to live incognito with a single mom and her studious son.,,2018-11-16,5.375,16,17.2007,en,Canceled,Scripted,1,16,['Netflix'],"['Comedy', 'Kids']","['37 Monkeys', 'The Story Co.']",,"['Gavin Lewis', 'Theodore Barnes', 'Cynthia Kaye McWilliams']",[],['Sharla Sumpter'],"['prince', 'friendship', 'bowling alley']"
85418,COMEDIANS of the world,Global stand-up comedy series features a diverse set of comics from 13 regions bringing their perspectives on what's funny around the world.,Comedy that hits home,2019-01-01,5.684,19,17.1062,en,Ended,Scripted,1,47,['Netflix'],['Comedy'],[],,[],[],[],"['comedian', 'stand-up comedy', 'stand-up comedian']"
219788,Unstable,"He's an eccentric biotech genius. His son's a pragmatist living in his shadow. To save the family business, they'll have to work through some issues.",A different kind of succession story.,2023-03-30,6.9,69,17.0343,en,Canceled,Scripted,2,16,['Netflix'],"['Comedy', 'Drama']","['Garfield Grove', 'Lowe Profile Productions']",,"['Rob Lowe', 'John Owen Lowe', 'Sian Clifford', 'Rachel Marsh', 'Emma Ferreira']",[],"['Victor Fresco', 'Claire Scanlon', 'Marc Buckland', 'Rob Lowe', 'John Owen Lowe', 'Sean Clements', 'Andrew Gurland']","['family business ', 'workplace comedy', 'father son relationship', 'joyful']"
206686,Chicken Nugget,"A woman steps into an odd machine and becomes... a chicken nugget?! Now, it's up to her father and admirer to embark on a zany quest to bring her back.",A crispy fried comedy fresh out of the fryer.,2024-03-15,6.2,38,17.0319,ko,Ended,Miniseries,1,10,['Netflix'],"['Comedy', 'Mystery', 'Sci-Fi & Fantasy']","['Studio N', 'PLUSMedia Entertainment']",,"['Ahn Jae-hong', 'Ryu Seung-ryong', 'Kim You-jung']",['Lee Byeong-heon'],"['Lee Byeong-heon', 'Kwon Mi-kyung', 'Jang Jae-ho']","['man vs machine', 'shapeshifting', 'miniseries', 'secret admirer', 'frantic', 'lost daughter', 'rescue operation', 'fried chicken', 'father daughter relationship', 'based on webcomic or webtoon', 'absurd', 'mystery', 'hilarious', 'whimsical', 'bold', 'ridiculous', 'sympathetic']"
208730,Romantic Killer,"Living her best single life, romance is the last thing on Anzu's mind — until a tiny match-making wizard suddenly turns her life into a clichéd romcom.",,2022-10-27,8.433,171,16.803,ja,Ended,Scripted,1,12,['Netflix'],"['Animation', 'Comedy']","['domerica', 'Netflix']",,"['Rie Takahashi', 'Mikako Komatsu', 'Yuuichirou Umehara', 'Gakuto Kajiwara', 'Natsuki Hanae']",[],"['Rui Kyo', 'Aya Matsuda']","['based on comic', 'romcom', 'romance', 'matchmaking', 'teenage girl', 'group of friends', 'wizard', 'anime', 'original net animation (ona)']"
243964,Melo Movie,"A movie buff falls for an aspiring director, igniting a romance that fizzles out too soon. When their paths cross again, can love find its way back?",,2025-02-14,7.3,31,16.7789,ko,Ended,Miniseries,1,10,['Netflix'],"['Comedy', 'Drama']",['Studio N'],,"['Choi Woo-shik', 'Park Bo-young', 'Lee Jun-young', 'Jeon So-nee', 'Kim Jae-uck']",['Oh Choong-hwan'],"['Kwon Mi-kyung', 'Lee Na-eun']","['romcom', 'romance', 'miniseries', 'film director']"
210107,Behind Your Touch,A psychic vet and a detective join forces to crack small-town cases — but their skills are tested when they unravel a chilling serial killer mystery,Is this woman a psycho? It is psychometry!,2023-08-12,8.188,88,16.7487,ko,Ended,Miniseries,1,16,"['Netflix', 'JTBC']","['Drama', 'Comedy', 'Sci-Fi & Fantasy', 'Mystery']","['Studio Phoenix', 'SLL']",,"['Han Ji-min', 'Lee Min-ki', 'Suho', 'Joo Min-kyung', 'Yang Jae-seong']",['Kim Sok-yun'],['Lee Nam-kyu'],"['detective', 'veterinarian', 'investigation', 'murder', 'psychic', 'animals', 'intern', 'wrongfully accused', 'psychometry']"
95670,Medical Police,Doctors Owen Maestro and Lola Spratt leave Children's Hospital and join a secret arm of the CDC to investigate and destroy a deadly global virus.,They’re cops. And doctors. At the same time!,2020-01-10,6.4,133,16.7252,en,Canceled,Scripted,1,10,['Netflix'],['Comedy'],"['Warner Horizon Television', 'Abominable Pictures', 'Mister Krister', 'The Corddry Company', 'David Wain Productions']",,"['Erinn Hayes', 'Rob Huebel']",[],"['Krister Johnson', 'David Wain', 'Rob Corddry', 'Jonathan Stern']","['satire', 'slapstick comedy', 'parody', 'mission', 'spoof', 'doctor', 'black ops', 'deadpan']"
244623,Running Point,A reformed party girl must prove herself as a businesswoman when she's unexpectedly put in charge of her family's pro basketball team.,From long shot to big shot.,2025-02-27,7.3,84,16.6781,en,Returning Series,Scripted,2,10,['Netflix'],['Comedy'],"['Kaling International', 'Warner Bros. Television', '3 Arts Entertainment']",,"['Kate Hudson', 'Brenda Song', 'Scott MacArthur', 'Drew Tarver', 'Fabrizio Guido']",[],"['Ike Barinholtz', 'Howard Klein', 'Linda Rambis', 'Mindy Kaling', 'Jeanie Buss', 'Elaine Ko', 'David Stassen', 'Kate Hudson']","['sports', 'basketball team', 'workplace comedy', 'sports comedy']"
71308,Disjointed,Pot activist Ruth Whitefeather Feldman runs a medical marijuana dispensary while encouraging her loyal patients to chill out and enjoy the high life.,,2017-08-25,6.1,113,16.6349,en,Canceled,Scripted,1,20,['Netflix'],['Comedy'],"['Warner Bros. Television', 'Chuck Lorre Productions']",,"['Kathy Bates', 'Aaron Moten', 'Tone Bell', 'Elizabeth Alderfer', 'Dougie Baldwin']",[],"['David Javerbaum', 'Chuck Lorre']","['marijuana', 'drugs', 'sitcom', 'marijuana dispensary']"
155594,Murderville,Eccentric detective Terry Seattle teams up with clueless celebrity guest stars to investigate a series of murders in this improvisational crime comedy.,"When solving a murder, sometimes you have to improvise.",2022-02-03,6.359,96,16.4573,en,Ended,Scripted,1,6,['Netflix'],"['Comedy', 'Crime']","['Electric Avenue', 'Abominable Pictures', 'Artists First', 'Mister Krister', 'Tiger Aspect']",,"['Will Arnett', 'Haneefah Wood', 'Lilan Bowden', 'Philip Smithey']",[],"['Jonathan Stern', 'Brian Steinberg', 'Marc Forman', 'Will Arnett', 'James de Frond', 'Peter Principato', 'Andy Brereton', 'Krister Johnson', 'Tom Davis']",['irreverent']
65315,Flaked,"In his funky California beach enclave, Chip's the go-to guy for personal insights. But he isn't quite as enlightened when it comes to his own baggage.",,2016-03-11,6.766,96,16.4058,en,Canceled,Scripted,2,14,['Netflix'],"['Drama', 'Comedy']","['Electus', 'Principato-Young Entertainment']",,"['Will Arnett', 'David Sullivan', 'Ruth Kearney', 'George Basil']",[],[],[]
135155,The Fabulous,"Four best friends chase their dreams in the competitive world of fashion while juggling demanding jobs, romantic dilemmas and wild nights on the town.",The bright and dazzling Millennial life,2022-12-23,7.8,77,16.3177,ko,Ended,Scripted,1,8,['Netflix'],"['Drama', 'Comedy']",['Gil Pictures'],,"['Chae Soo-bin', 'Minho', 'Lee Sang-un', 'Park Hee-jeong', 'Kim Min-kyu']",[],[],"['friendship', 'romcom', 'romance', 'miniseries', 'fashion industry', 'friends to lovers', 'youth', 'charming', 'romantic', 'second chance romance']"
63454,Project Mc²,"McKeyla, Adrienne, Bryden, and Camryn are four super smart and science-skilled girls recruited to join the spy organization, NOV8.",,2015-08-07,7.491,54,16.2648,en,Canceled,Scripted,6,26,['Netflix'],"['Family', 'Comedy']","['MGA Entertainment', 'AwesomenessTV']",,"['Mika Abdalla', 'Ysa Penarejo', 'Victoria Vida', 'Genneya Walton']",[],[],['teenage girl']
82193,Norm Macdonald Has a Show,"Building on their original talk show, comedian Norm Macdonald and sidekick Adam Eget sit down and chat with celebrity guests about their life, career and views in a somewhat unconventional and often irreverent way.",,2018-09-14,8.1,31,16.2326,en,Ended,Talk Show,1,10,['Netflix'],"['Talk', 'Comedy']","['Anchor Spud Productions', 'Lionsgate Television', 'Pygmy Wolf Productions']",,"['Norm Macdonald', 'Adam Eget']",['Gene Bernard'],"['Josh Gardner', 'Daniel Kellison', 'Lori Jo Hoekstra', 'Norm Macdonald', 'K.P. Anderson']","['talk show', 'celebrity', 'celebrity guest']"
123856,Florida Man,A disgraced cop in debt is forced to return to his home state of Florida for a shady mission only to get swept up in a wild — and deadly — treasure hunt.,Some places just reel you in.,2023-04-13,6.6,99,16.0892,en,Ended,Miniseries,1,7,['Netflix'],"['Mystery', 'Comedy', 'Drama']",['Aggregate Films'],,"['Edgar Ramírez', 'Abbey Lee', 'Otmara Marrero', 'Lex Scott Davis', 'Emory Cohen']","['Julian Farino', 'Haifaa al-Mansour', 'Miguel Arteta', 'Clark Gregg']","['Donald Todd', 'Jason Bateman', 'Michael Costigan']","['florida', 'ex-cop', 'miniseries', 'dramedy', 'missing woman']"
135908,An Astrological Guide for Broken Hearts,"Alice is heartbroken and hopelessly single. But after befriending a charismatic astrology guru, she looks to the stars to find her perfect match.",,2021-10-27,6.5,45,15.8115,it,Ended,Scripted,2,12,['Netflix'],['Comedy'],"['Italian International Film', 'IIF - Lucisano Media Group']",,"['Claudia Gusmano', 'Lorenzo Adorni', 'Michele Rosiello']",[],[],"['love', 'relationship', 'astrology', 'personal']"
73411,Maniac,"Two strangers are drawn to a mysterious pharmaceutical trial that will, they're assured, with no complications or side-effects whatsoever, solve all of their problems, permanently. Things do not go as planned.",The mind can be solved.,2018-09-21,7.362,889,15.7032,en,Ended,Miniseries,1,10,['Netflix'],"['Comedy', 'Drama', 'Sci-Fi & Fantasy']","['Anonymous Content', 'Paramount Television Studios']",,"['Emma Stone', 'Jonah Hill', 'Sonoya Mizuno', 'Justin Theroux', 'Sally Field']",[],"['Espen Huseby', 'Doug Wald', 'Michael Sugar', 'Cary Joji Fukunaga', 'Anne Kolbjørnsen', 'Pal Kristiansen', 'Patrick Somerville', 'Jonah Hill', 'Emma Stone']","['schizophrenia', 'computer', 'surrealism', 'dark comedy', 'psychiatric hospital', 'miniseries', 'mental disorders', 'drug trial', 'mother son relationship', 'brother brother relationship']"
112169,Thermae Romae Novae,"A proud bath architect in ancient Rome starts randomly surfacing in present-day Japan, where he's inspired by the many bathing innovations he finds.",,2022-03-28,6.4,26,15.6476,ja,Ended,Scripted,1,11,['Netflix'],"['Animation', 'Comedy']","['NAZ', 'Sonilude']",,"['Kenjiro Tsuda', 'Chikahiro Kobayashi', 'Satoshi Hino', 'Tsutomu Isobe', 'Asami Seto']",[],"['Xu Liuyi', 'Mari Yamazaki']","['roman empire', 'bath house', 'based on manga', 'spa', 'historical', 'seinen', 'anime']"
119180,Country Comfort,"When an up-and-coming young country singer accepts a job as a nanny with a musical family, she finds the bond she's always missed.",She showed up... and was music to their ears.,2021-03-19,7.4,71,15.6214,en,Canceled,Scripted,1,10,['Netflix'],"['Comedy', 'Drama', 'Family']",[],,"['Katharine McPhee', 'Eddie Cibrian', 'Ricardo Hurtado', 'Jamie Martin Mann', 'Griffin McIntyre']",[],[],"['nanny', 'singer', 'cowboy', 'sitcom']"
132188,"Boo, Bitch","Two senior BFFs make a last-ditch attempt to be seen. But when one of them becomes a ghost, she'll need to really live her best life — while she can.",Live your best afterlife.,2022-07-08,7.3,133,15.5867,en,Ended,Miniseries,1,8,['Netflix'],"['Comedy', 'Sci-Fi & Fantasy']","['Crazy Cat Lady Productions', 'The Komack Company', 'Angry Bee Juice']",,"['Lana Condor', 'Zoe Colletti', 'Mason Versaw', 'Aparna Brielle', 'Tenzing Norgay Trainor']",[],"['Lana Condor', 'Blake Goza', 'Erin Ehrlich', 'Jonathon Komack Martin', 'Jamie Dooner', 'Lauren Iungerich']",['miniseries']
252605,Geek Girl,Awkward teen Harriet has always wanted to fit in. Until she gets scouted by a top London model agent and learns that some people are meant to stand out.,,2024-05-30,7.24,98,15.486,en,Returning Series,Scripted,1,10,['Netflix'],"['Drama', 'Family', 'Comedy']","['Nelvana', 'Waterside Studios', 'Ruby Rock Pictures', 'Aircraft Pictures']",,"['Emily Carey', 'Tim Downie', 'Sarah Parish', 'Jemima Rooper', 'Liam Woodrum']",[],"['Robbie von Werz', ""Declan O'Dwyer"", 'Holly Smale', 'Andrew Rosen', 'Jessica Ruston', 'Jeff Norton', 'Anthony Leo']","['based on novel or book', 'model', 'teenager']"
73132,Wet Hot American Summer: Ten Years Later,"A decade after their wild summer as junior counselors, the gang reunites for a weekend of bonding, hanky-panky and hair-raising adventures.","Sometimes, in order to move forward... you have to go back.",2017-08-04,6.4,116,15.4535,en,Ended,Miniseries,1,8,['Netflix'],['Comedy'],"['Abominable Pictures', 'Principato-Young Entertainment', 'Showalter Wain']",,"['Elizabeth Banks', 'H. Jon Benjamin', 'Michael Ian Black', 'Janeane Garofalo', 'Nina Hellman']",[],"['Michael Showalter', 'Jonathan Stern', 'Peter Principato', 'Howard Bernstein', 'David Wain']","['summer camp', 'miniseries', 'spoof']"
211638,Barbie Dreamhouse Adventures: Go Team Roberts,"As the Roberts family heads to Costa Rica to investigate a mermaid legend, Barbie takes on a summer job at a water park run by a devious boss.",,2019-11-01,8.2,16,15.4297,en,Ended,Scripted,2,26,['Netflix'],"['Animation', 'Family', 'Kids', 'Comedy']",[],,"['America Young', 'Kirsten Day', 'Cassandra Lee Morris', 'Cassidy Naber', 'Ritesh Rajan']",[],[],[]
88328,Abyss,"After meeting an untimely demise in separate incidents, Cha Min and Go Se-yeon discover they’ve come back to life in new bodies they don’t recognize.","The goddess was reborn as a woman, and an ugly man was reborn as a super handsome man.",2019-05-06,8.1,185,15.4191,ko,Ended,Scripted,1,16,"['Netflix', 'tvN']","['Comedy', 'Sci-Fi & Fantasy', 'Mystery', 'Drama']","['Studio Dragon', 'Neo Entertainment']",,"['Park Bo-young', 'Ahn Hyo-seop', 'Lee Sung-jae', 'Lee Si-eon', 'Song Sang-eun']",['Yu Je-won'],['Kwon Hye-ju'],"['reincarnation', 'murder', 'romance', 'serial killer', 'childhood friends']"
65693,Good Morning Call,"A high school girl finally gets her own apartment, but she has to share it with the most popular boy in school. No one can know they're living together.",,2016-02-12,6.8,55,15.3834,ja,Ended,Scripted,2,27,"['Netflix', 'FOD']","['Comedy', 'Drama']",['Fuji Television Network'],,"['Haruka Fukuhara', 'Shunya Shiraishi', 'Dori Sakurada', 'Yosuke Sugino', 'Moe Arai']","['Takashi Fujio', 'Yo Kawahara']",[],"['love triangle', 'japan', 'adolescence', 'friendship', 'high school', 'love-hate relationship', 'romance', 'slice of life', 'coming of age', 'school', 'based on manga', 'college life', 'cohabitation']"
110126,Agent Elvis,Elvis Presley trades in his white jumpsuit for a jet pack when he is covertly inducted into a secret government spy program to help battle the dark forces that threaten the country he loves — all while holding down his day job as the King of Rock & Roll.,,2023-03-17,6.7,53,15.3388,en,Canceled,Scripted,1,10,['Netflix'],"['Animation', 'Comedy', 'Action & Adventure']","['Authentic Brands Group', 'Sony Pictures Animation', 'Titmouse']",,"['Matthew McConaughey', 'Kaitlin Olson', 'Johnny Knoxville', 'Niecy Nash-Betts', 'Tom Kenny']",[],"['John Eddie', 'Priscilla Presley', 'Corey Salter', 'Shannon Prynoski', 'Kevin Noel', 'Mike Arnold', 'Chris Prynoski', 'Ben Kalina', 'Antonio Canobbio', 'Matthew McConaughey']","['spy', 'adult animation', 'reference to elvis presley']"
